assembly_fullID_updated,Y1000+_ID,NEW_Tip_ID,Order,Species,Strain_Sequenced,NRRL,CBS,Other,CTH,Total_length,Number_contigs,GC,N50,Ns_per_100_kbp,#_BUSCOs,Complete,Single,Duplicated,Fragmented,Missing,Type strain,Type Species,Y1000+ Project,Genome_Acc,Reads_Acc,Citation Number Reference,Reference,Citation number for Related Pub,Related_Prior_Pub
yHMPu5000034667_blastobotrys_serpentis_160519,yHMPu5000034667,Blastobotrys_serpentis,Dipodascales,Blastobotrys serpentis,NRRL Y-48249,NRRL Y-48249,CBS 10541,NA,NA,13736849,285,42.09,221797,163.07,2020,94.53%,93.82%,0.70%,2.43%,3.04%,Yes,No,Yes,PPJG00000000,SRR16974349,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000026197_brettanomyces_custersianus_160519,yHMPu5000026197,Brettanomyces_custersianus,Pichiales,Brettanomyces custersianus,NRRL Y-6653,NRRL Y-6653,CBS 4805,NA,NA,10392519,76,40.26,336067,17.32,2053,96.07%,95.98%,0.09%,1.12%,2.81%,Yes,No,Yes,PPHY00000000,SRR16974518,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035335_candida_blattae_160928,yHMPu5000035335,Candida_blattae,Serinales,Candida blattae,NRRL Y-27698,NRRL Y-27698,CBS 9871,NA,NA,12001633,168,49.82,611220,1.46,2123,99.34%,99.25%,0.09%,0.23%,0.42%,Yes,No,Yes,PPMS00000000,SRR16988962,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034967_candida_freyschussii_160519,yHMPu5000034967,Candida_freyschussii,Phaffomycetales,Candida freyschussii,NRRL Y-7957A,NRRL Y-7957A,CBS 2161,NA,NA,10958042,104,42.53,580598,20.99,2115,98.97%,98.74%,0.23%,0.37%,0.66%,Authentic,No,Yes,PPLE00000000,SRR16974414,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000041863_candida_gorgasii_160928,yHMPu5000041863,Candida_gorgasii,Serinales,Candida gorgasii,NRRL Y-27707,NRRL Y-27707,CBS 9880,NA,NA,11307065,28,36.41,1394992,1.53,2113,98.88%,98.74%,0.14%,0.28%,0.84%,Yes,No,Yes,PPPC00000000,SRR16989032,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035707_candida_heveicola_160519,yHMPu5000035707,Candida_heveicola,Serinales,Candida heveicola,NRRL Y-48716,NRRL Y-48716,CBS 10701,NA,NA,13038065,50,47.25,878990,46.02,2118,99.11%,98.92%,0.19%,0.28%,0.61%,Yes,No,Yes,PPOB00000000,SRR16988863,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035244_candida_incommunis_160928,yHMPu5000035244,Candida_incommunis,Dipodascales,Candida incommunis,NRRL Y-17085,NRRL Y-17085,CBS 5604,NA,NA,11956271,122,46.89,501818,4.45,1949,91.20%,90.73%,0.47%,3.18%,5.62%,Yes,No,Yes,PPME00000000,SRR16974607,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035037_candida_montana_160519,yHMPu5000035037,Candida_montana,Phaffomycetales,Candida montana,NRRL Y-17326,NRRL Y-17326,CBS 8057,NA,NA,12494807,61,36.17,704842,0.51,2107,98.60%,98.27%,0.33%,0.47%,0.94%,Yes,No,Yes,PPLU00000000,SRR16974651,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035673_candida_orba_160613,yHMPu5000035673,Candida_orba,Phaffomycetales,Candida orba,NRRL Y-27336,NRRL Y-27336,CBS 8782,NA,NA,11345217,149,31.64,313077,0.45,2108,98.64%,98.41%,0.23%,0.51%,0.84%,Yes,No,Yes,PPNK00000000,SRR16988926,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034986_candida_oregonensis_160519,yHMPu5000034986,Candida_oregonensis,Serinales,Candida oregonensis,NRRL Y-5850,NRRL Y-5850,CBS 5036,NA,NA,10856165,70,47.53,957844,0,2128,99.58%,99.44%,0.14%,0.09%,0.33%,Yes,No,Yes,PPLJ00000000,SRR16974396,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035690_candida_vartiovaarae_160613,yHMPu5000035690,Candida_vartiovaarae,Phaffomycetales,Candida vartiovaarae,NRRL Y-6701,NRRL Y-6701,CBS 4289,NA,NA,11194193,98,46.49,454449,6.07,2110,98.74%,98.55%,0.19%,0.70%,0.56%,Yes,No,Yes,PPNV00000000,SRR16988882,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000041840_candida_wancherniae_160928,yHMPu5000041840,Candida_wancherniae,Serinales,Candida wancherniae,NRRL Y-48709,NRRL Y-48709,CBS 12090,NA,NA,10234572,35,53.22,881935,0,2124,99.39%,99.30%,0.09%,0.19%,0.42%,Yes,No,Yes,PPOZ00000000,SRR16989053,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034999_cephaloascus_fragrans_160519,yHMPu5000034999,Cephaloascus_fragrans,Serinales,Cephaloascus fragrans,NRRL Y-6742,NRRL Y-6742,CBS 121.29,NA,NA,13684336,56,36.9,1066020,1.99,2109,98.69%,98.50%,0.19%,0.51%,0.80%,Yes,Yes,Yes,PPLN00000000,SRR16974329,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034988_candida_fructus_160519,yHMPu5000034988,Clavispora_fructus_NRRL_Y-17072,Serinales,Clavispora fructus,NRRL Y-17072,NRRL Y-17072,CBS 6380,NA,NA,11424057,128,49.03,195674,13.13,2108,98.64%,97.71%,0.94%,0.70%,0.66%,Yes,No,Yes,PPLK00000000,SRR16974341,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035703_cyberlindnera_americana_160613,yHMPu5000035703,Cyberlindnera_americana,Phaffomycetales,Cyberlindnera americana,NRRL Y-2156,NRRL Y-2156,CBS 5644,NA,NA,11527520,94,42.15,523989,12.73,2111,98.78%,98.50%,0.28%,0.70%,0.51%,Yes,Yes,Yes,PPOA00000000,SRR16988868,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035699_cyberlindnera_maclurae_160613,yHMPu5000035699,Cyberlindnera_maclurae,Phaffomycetales,Cyberlindnera maclurae,NRRL Y-5377,NRRL Y-5377,CBS 8671,NA,NA,10461214,374,49.17,117157,4.6,2114,98.92%,98.69%,0.23%,0.66%,0.42%,Yes,No,Yes,PPNZ00000000,SRR16988872,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034979_cyberlindnera_misumaiensis_160519,yHMPu5000034979,Cyberlindnera_misumaiensis,Phaffomycetales,Cyberlindnera misumaiensis,NRRL Y-17389,NRRL Y-17389,CBS 8062,NA,NA,10458685,198,48.59,153383,34.42,2107,98.60%,97.61%,0.98%,0.89%,0.51%,Yes,No,Yes,PPLI00000000,SRR16974403,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034978_cyberlindnera_mrakii_160519,yHMPu5000034978,Cyberlindnera_mrakii,Phaffomycetales,Cyberlindnera mrakii,NRRL Y-1364,NRRL Y-1364,CBS 1707,NA,NA,12654590,294,42.47,280725,7.59,2115,98.97%,98.55%,0.42%,0.51%,0.51%,Yes,No,Yes,PPLH00000000,SRR16974404,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035689_candida_mycetangii_160613,yHMPu5000035689,Cyberlindnera_mycetangii,Phaffomycetales,Cyberlindnera mycetangii,NRRL Y-6843,NRRL Y-6843,CBS 8675,NA,NA,12102813,77,45.62,936046,0.71,2115,98.97%,98.69%,0.28%,0.61%,0.42%,Yes,No,Yes,PPNU00000000,SRR16988883,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035687_cyberlindnera_suaveolens_160613,yHMPu5000035687,Cyberlindnera_suaveolens,Phaffomycetales,Cyberlindnera suaveolens,NRRL Y-17391,NRRL Y-17391,CBS 255,NA,NA,12243014,321,42.93,175574,0.57,2116,99.02%,98.74%,0.28%,0.56%,0.42%,Yes,No,Yes,PPNS00000000,SRR16988885,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034973_danielozyma_ontarioensis_160519,yHMPu5000034973,Danielozyma_ontarioensis,Serinales,Danielozyma ontarioensis,NRRL YB-1246,NRRL YB-1246,CBS 8502,NA,NA,10657185,44,46.66,741203,0,2123,99.34%,99.11%,0.23%,0.28%,0.37%,Yes,Yes,Yes,PPLF00000000,SRR16974409,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034974_deakozyma_indianensis_160519,yHMPu5000034974,Deakozyma_indianensis,Dipodascales,Deakozyma indianensis,NRRL YB-1937,NRRL YB-1937,CBS 12903,NA,NA,11697857,71,47.81,418354,1.88,1956,91.53%,91.06%,0.47%,3.14%,5.33%,Yes,No,Yes,PPLG00000000,SRR16974408,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000041824_debaryomyces_subglobosus_160928,yHMPu5000041824,Debaryomyces_subglobosus,Serinales,Debaryomyces subglobosus,NRRL Y-6666,NRRL Y-6666,CBS 792,NA,NA,11455579,84,35.46,819411,8.49,2129,99.63%,99.44%,0.19%,0.05%,0.33%,Yes,No,Yes,PPOW00000000,SRR16989092,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB154_kazachstania_transvaalensis_160519,yHAB154,Grigorovia_transvaalensis,Saccharomycetales,Grigorovia transvaalensis,NRRL Y-17245,NRRL Y-17245,CBS 2186,NA,yHAB154,12472604,518,33.31,136221,3.42,2077,97.19%,96.21%,0.98%,0.56%,2.25%,Yes,Yes,Yes,PPXN00000000,SRR16974369,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB166_kazachstania_yakushimaensis_160519,yHAB166,Grigorovia_yakushimaensis,Saccharomycetales,Grigorovia yakushimaensis,NRRL Y-48837,NRRL Y-48837,CBS 8388,NA,yHAB166,12823901,530,30.46,249423,78.44,2063,96.54%,95.23%,1.31%,1.08%,2.39%,Yes,No,Yes,PPOC00000000,SRR16974690,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035691_candida_salmanticensis_160519,yHMPu5000035691,Groenewaldozyma_salmanticensis,Dipodascales,Groenewaldozyma salmanticensis,NRRL Y-17090,NRRL Y-17090,CBS 5121,NA,NA,12266221,122,43.4,374553,13.86,1967,92.04%,91.76%,0.28%,3.18%,4.77%,Yes,No,Yes,PPNW00000000,SRR16988881,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034963_hanseniaspora_clermontiae_160519.haplomerger2,yHMPu5000034963,Hanseniaspora_clermontiae,Saccharomycodales,Hanseniaspora clermontiae,NRRL Y-27515,NRRL Y-27515,CBS 8821,NA,NA,8711982,267,36.76,110063,53.95,1701,79.60%,79.55%,0.05%,2.62%,17.78%,Yes,No,Yes,JAJLRV000000000,SRR16974418,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035681_candida_gotoi_160519,yHMPu5000035681,Hyphopichia_gotoi,Serinales,Hyphopichia gotoi,NRRL Y-27225,NRRL Y-27225,CBS 8531,NA,NA,13272463,98,40.56,547273,7.65,2124,99.39%,99.34%,0.05%,0.23%,0.37%,Yes,No,Yes,PPNP00000000,SRR16988918,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035679_candida_rhagii_160613,yHMPu5000035679,Hyphopichia_rhagii,Serinales,Hyphopichia rhagii,NRRL Y-2594,NRRL Y-2594,CBS 4237,NA,NA,12356188,60,40.82,685568,0.49,2125,99.44%,99.34%,0.09%,0.23%,0.33%,Yes,No,Yes,PPNO00000000,SRR16988920,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB164_kazachstania_aerobia_160519,yHAB164,Kazachstania_aerobia,Saccharomycetales,Kazachstania aerobia,NRRL Y-27976,NRRL Y-27976,CBS 9918,NA,yHAB164,12055073,452,33.87,115019,183.25,2083,97.47%,96.07%,1.40%,1.03%,1.50%,Yes,No,Yes,PPOI00000000,SRR16974713,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB136_kazachstania_bromeliacearum_160519,yHAB136,Kazachstania_bromeliacearum,Saccharomycetales,Kazachstania bromeliacearum,NRRL Y-48836,NRRL Y-48836,CBS 7996,NA,yHAB136,11245316,396,34.66,179553,6.92,2118,99.11%,97.29%,1.82%,0.37%,0.51%,Yes,No,Yes,PPOP00000000,SRR16974487,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB148_kazachstania_intestinalis_160519,yHAB148,Kazachstania_intestinalis,Saccharomycetales,Kazachstania intestinalis,NRRL Y-48847,NRRL Y-48847,CBS 11839,NA,yHAB148,9875029,214,41.59,136819,2.41,2108,98.64%,97.47%,1.17%,0.37%,0.98%,Yes,No,Yes,PPOJ00000000,SRR16974644,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB160_kazachstania_kunashirensis_160519,yHAB160,Kazachstania_kunashirensis,Saccharomycetales,Kazachstania kunashirensis,NRRL Y-27209,NRRL Y-27209,CBS 7662,NA,yHAB160,10924509,264,32.39,237337,31.78,2104,98.46%,96.07%,2.39%,0.70%,0.84%,Yes,No,Yes,PPOH00000000,SRR16974275,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB132_kazachstania_martiniae_160519,yHAB132,Kazachstania_martiniae,Saccharomycetales,Kazachstania martiniae,NRRL Y-409,NRRL Y-409,CBS 6334,NA,yHAB132,11715116,384,33.75,205775,206.82,2097,98.13%,95.60%,2.53%,0.84%,1.03%,Yes,No,Yes,PPOM00000000,SRR16974537,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB153_kazachstania_rosinii_160519,yHAB153,Kazachstania_rosinii,Saccharomycetales,Kazachstania rosinii,NRRL Y-17919,NRRL Y-17919,CBS 7127,NA,yHAB153,12228103,341,40.46,195966,118.12,2083,97.47%,95.55%,1.92%,1.45%,1.08%,Yes,No,Yes,PPOD00000000,SRR16974573,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB143_kazachstania_siamensis_160519,yHAB143,Kazachstania_siamensis,Saccharomycetales,Kazachstania siamensis,NRRL Y-48842,NRRL Y-48842,CBS 10361,NA,yHAB143,11760325,480,33.03,107908,13.58,2101,98.32%,97.19%,1.12%,0.51%,1.17%,Yes,No,Yes,PPOL00000000,SRR16974521,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB155_kazachstania_spencerorum_160519,yHAB155,Kazachstania_spencerorum,Saccharomycetales,Kazachstania spencerorum,NRRL Y-17920,NRRL Y-17920,CBS 3019,NA,yHAB155,12994503,1151,33.39,111153,779.28,2094,97.99%,94.48%,3.51%,0.98%,1.03%,Yes,No,Yes,PPOE00000000,SRR16974358,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB147_kazachstania_taianensis_160519,yHAB147,Kazachstania_taianensis,Saccharomycetales,Kazachstania taianensis,NRRL Y-48846,NRRL Y-48846,CBS 11405,NA,yHAB147,13545571,261,43.27,194204,15.03,2090,97.80%,96.68%,1.12%,0.70%,1.50%,Yes,No,Yes,PPOK00000000,SRR16974240,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHAB133_kazachstania_unispora_160519,yHAB133,Kazachstania_unispora,Saccharomycetales,Kazachstania unispora,NRRL Y-1556,NRRL Y-1556,CBS 398,NA,yHAB133,12263727,385,32.25,159570,8.17,2109,98.69%,97.38%,1.31%,0.51%,0.80%,Yes,No,Yes,PPON00000000,SRR16974498,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034709_kluyveromyces_aestuarii_160519,yHMPu5000034709,Kluyveromyces_aestuarii_NRRL_YB-4510,Saccharomycetales,Kluyveromyces aestuarii,NRRL YB-4510,NRRL YB-4510,CBS 4438,NA,NA,9969169,92,38.51,516559,10.55,2125,99.44%,99.39%,0.05%,0.19%,0.37%,Yes,No,Yes,PPJO00000000,SRR16974284,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034710_kluyveromyces_dobzhanskii_160519,yHMPu5000034710,Kluyveromyces_dobzhanskii,Saccharomycetales,Kluyveromyces dobzhanskii,NRRL Y-1974,NRRL Y-1974,CBS 2104,NA,NA,10746904,85,41.38,778961,7.64,2130,99.67%,99.20%,0.47%,0.05%,0.28%,Yes,No,Yes,PPJP00000000,SRR16974283,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034742_lipomyces_suomiensis_160519,yHMPu5000034742,Kockiozyma_suomiensis,Lipomycetales,Kockiozyma suomiensis,NRRL Y-17356,NRRL Y-17356,CBS 7251,NA,NA,14020183,93,44.37,473546,7.82,1684,78.80%,78.05%,0.75%,9.59%,11.61%,Yes,Yes,Yes,PPJQ00000000,SRR16974729,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035677_kodamaea_ohmeri_160519,yHMPu5000035677,Kodamaea_ohmeri,Serinales,Kodamaea ohmeri,NRRL Y-1932,NRRL Y-1932,CBS 5367,NA,NA,12325946,94,42.75,302404,1.31,2120,99.20%,99.11%,0.09%,0.37%,0.42%,Yes,Yes,Yes,PPNN00000000,SRR16988922,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000034648_candida_restingae_160519,yHMPu5000034648,Kodamaea_restingae,Serinales,Kodamaea restingae,NRRL Y-27358,NRRL Y-27358,CBS 8493,NA,NA,13917409,77,44.07,597890,13.09,2122,99.30%,99.20%,0.09%,0.37%,0.33%,Yes,No,Yes,PPJA00000000,SRR16974368,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000026274_komagataella_populi_160519,yHMPu5000026274,Komagataella_populi,Pichiales,Komagataella populi,NRRL YB-455,NRRL YB-455,CBS 12362,NA,NA,9153825,71,41.61,1151431,0,2113,98.88%,98.74%,0.14%,0.56%,0.56%,Yes,No,Yes,PPIA00000000,SRR16974508,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
yHMPu5000035674_kregervanrija_delftensis_160613,yHMPu5000035674,Kregervanrija_delftensis,Pichiales,Kregervanrija delftensis,NRRL Y-7119,NRRL Y-7119,CBS 2614,NA,NA,12237975,381,30.51,216721,6.72,2091,97.85%,97.71%,0.14%,0.51%,1.64%,Yes,No,Yes,PPNL00000000,SRR16988925,28,"Shen XX, et al. Tempo and Mode of Genome Evolution in the Budding Yeast Subphylum. Cell. 2018 Nov 29;175(6):1533-1545.e20. doi: 10.1016/j.cell.2018.10.023. Epub 2018 Nov 8. PMID: 30415838; PMCID: PMC6291210.", ,
